N,logits_ece,acc,unc_acc,unc_auroc,unc_ece,dataset,split,ts,model_name,eval_mode,train_mode,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece
110,,,,,,mmlu:public_relations,test,55.274609703570604,llama2_13b_chat,oe,oe,0.2818181812763214,0.6454545259475708,0.4795835034708045,0.0658442025834864
27,,,,,,mmlu:security_studies,validation,23.547785498201847,llama2_13b_chat,oe,oe,0.7037037014961243,0.7407407760620117,0.48684210526315785,0.11137800084220038
245,,,,,,mmlu:security_studies,test,222.667185138911,llama2_13b_chat,oe,oe,0.6040816307067871,0.6897959113121033,0.45050849818891053,0.03961105541307096
22,,,,,,mmlu:sociology,validation,11.407257597893476,llama2_13b_chat,oe,oe,0.27272728085517883,0.5454545617103577,0.4166666666666667,0.13423918594013562
201,,,,,,mmlu:sociology,test,101.44568651914597,llama2_13b_chat,oe,oe,0.3980099558830261,0.5870646834373474,0.3742252066115702,0.0737480865189092
11,,,,,,mmlu:us_foreign_policy,validation,6.950090523809195,llama2_13b_chat,oe,oe,0.5454545617103577,0.4545454680919647,0.6,0.3071783239191229
100,,,,,,mmlu:us_foreign_policy,test,56.852686040103436,llama2_13b_chat,oe,oe,0.5399999618530273,0.4899999797344208,0.4223027375201288,0.18442989826202394
18,,,,,,mmlu:virology,validation,13.032894883304834,llama2_13b_chat,oe,oe,0.2222222238779068,0.6111111044883728,0.6607142857142857,0.31523551543553674
166,,,,,,mmlu:virology,test,98.6636722125113,llama2_13b_chat,oe,oe,0.2469879388809204,0.6024096012115479,0.4742439024390244,0.051425746406417276
19,,,,,,mmlu:world_religions,validation,10.948305413126945,llama2_13b_chat,oe,oe,0.6842105388641357,0.8421052694320679,0.8076923076923077,0.1551862076709145
171,,,,,,mmlu:world_religions,test,72.32156310603023,llama2_13b_chat,oe,oe,0.5789473652839661,0.6432748436927795,0.5988355780022449,0.057846089552717604
14,0.14360322271074571,0.785714328289032,0.785714328289032,0.30303030303030304,0.19389578700065613,mmlu:anatomy,validation,4.118735438212752,llama2_7b_chat,choice,choice,,,,
135,0.23289124921516133,0.4444444477558136,0.6370370388031006,0.5617777777777778,0.0964005298084683,mmlu:anatomy,test,16.602270148694515,llama2_7b_chat,choice,choice,,,,
16,0.267309220507741,0.3125,0.75,0.5454545454545454,0.0936405099928379,mmlu:astronomy,validation,3.085409911349416,llama2_7b_chat,choice,choice,,,,
152,0.25822553607194043,0.3552631735801697,0.7039473652839661,0.3208616780045352,0.05174609195244939,mmlu:astronomy,test,28.440432276576757,llama2_7b_chat,choice,choice,,,,
11,0.26610045541416516,0.5454545617103577,0.5454545617103577,0.5666666666666667,0.32824365117333154,mmlu:business_ethics,validation,2.128116613253951,llama2_7b_chat,choice,choice,,,,
100,0.21388616412878036,0.4699999988079071,0.7400000095367432,0.44620634283420313,0.06958860754966736,mmlu:business_ethics,test,18.665576154366136,llama2_7b_chat,choice,choice,,,,
29,0.30162716836764897,0.48275861144065857,0.517241358757019,0.5380952380952381,0.20440463773135478,mmlu:clinical_knowledge,validation,4.112291721627116,llama2_7b_chat,choice,choice,,,,
265,0.21002826533227595,0.498113214969635,0.5547170042991638,0.5812542720437457,0.11690893578079511,mmlu:clinical_knowledge,test,36.05550900101662,llama2_7b_chat,choice,choice,,,,
16,0.3395843356847763,0.25,0.625,0.3333333333333333,0.09226959943771361,mmlu:college_biology,validation,2.6532080862671137,llama2_7b_chat,choice,choice,,,,
144,0.16859111044969824,0.4930555522441864,0.5833333134651184,0.36002315261431606,0.09268397548132475,mmlu:college_biology,test,23.460526248440146,llama2_7b_chat,choice,choice,,,,
8,0.4093471057713032,0.25,0.75,0.0,0.1886584311723709,mmlu:college_chemistry,validation,1.5589264072477818,llama2_7b_chat,choice,choice,,,,
100,0.3730656743049621,0.17999999225139618,0.6299999952316284,0.3624661246612466,0.09764212965965272,mmlu:college_chemistry,test,17.585880510509014,llama2_7b_chat,choice,choice,,,,
11,0.3731845075433905,0.1818181872367859,0.8181818723678589,0.4444444444444444,0.20735435594211923,mmlu:college_computer_science,validation,2.8741409070789814,llama2_7b_chat,choice,choice,,,,
100,0.3637583175301552,0.1899999976158142,0.75,0.2891487979207278,0.049119127392768865,mmlu:college_computer_science,test,26.37706728465855,llama2_7b_chat,choice,choice,,,,
11,0.25741527297280054,0.4545454680919647,0.4545454680919647,0.4,0.17117816751653497,mmlu:college_mathematics,validation,2.0741273667663336,llama2_7b_chat,choice,choice,,,,
100,0.18979537755250933,0.25,0.6200000047683716,0.3728,0.07790983259677887,mmlu:college_mathematics,test,17.8265110719949,llama2_7b_chat,choice,choice,,,,
22,0.3422548323869705,0.3181818127632141,0.5909091234207153,0.6000000000000001,0.17297941717234525,mmlu:college_medicine,validation,3.8572600558400154,llama2_7b_chat,choice,choice,,,,
173,0.35140678303779205,0.3352600932121277,0.5664739608764648,0.4694902548725638,0.12393195091644461,mmlu:college_medicine,test,35.30765222385526,llama2_7b_chat,choice,choice,,,,
11,0.2650231583551927,0.4545454680919647,0.7272727489471436,0.0,0.3253258141604337,mmlu:college_physics,validation,1.8695785570889711,llama2_7b_chat,choice,choice,,,,
102,0.3296916137139002,0.2352941334247589,0.6960784792900085,0.4754273504273505,0.1335249513972039,mmlu:college_physics,test,16.232787128537893,llama2_7b_chat,choice,choice,,,,
11,0.35567068511789496,0.4545454680919647,0.8181818723678589,0.3,0.15661115537990222,mmlu:computer_security,validation,1.7222401946783066,llama2_7b_chat,choice,choice,,,,
100,0.28204764664173126,0.4899999797344208,0.7400000095367432,0.33833533413365346,0.044371231794357285,mmlu:computer_security,test,13.18780062161386,llama2_7b_chat,choice,choice,,,,
26,0.3915331902412268,0.3461538553237915,0.6538462042808533,0.5490196078431373,0.0952518674043509,mmlu:conceptual_physics,validation,2.9089292380958796,llama2_7b_chat,choice,choice,,,,
235,0.319086033993579,0.4170212745666504,0.4936169981956482,0.4873007597199463,0.10972718659867632,mmlu:conceptual_physics,test,25.04328791052103,llama2_7b_chat,choice,choice,,,,
12,0.5185929412643114,0.0833333358168602,0.5833333730697632,0.6363636363636364,0.1516757110754649,mmlu:econometrics,validation,2.3902687039226294,llama2_7b_chat,choice,choice,,,,
114,0.25804114420163005,0.3333333432674408,0.6578947305679321,0.5183518005540166,0.058493612105386325,mmlu:econometrics,test,22.02519355714321,llama2_7b_chat,choice,choice,,,,
16,0.3753856923431158,0.1875,0.875,0.15384615384615383,0.09596572816371919,mmlu:electrical_engineering,validation,2.2841920498758554,llama2_7b_chat,choice,choice,,,,
145,0.2949777732635367,0.29655173420906067,0.751724123954773,0.1711126310989512,0.038076581626102834,mmlu:electrical_engineering,test,19.769269248470664,llama2_7b_chat,choice,choice,,,,
41,0.26384771088274517,0.19512194395065308,0.7804877758026123,0.36363636363636365,0.05731626545510643,mmlu:elementary_mathematics,validation,7.238166626542807,llama2_7b_chat,choice,choice,,,,
378,0.3240992821082867,0.158730149269104,0.7037037014961243,0.22824947589098532,0.08494653178270531,mmlu:elementary_mathematics,test,64.56811826489866,llama2_7b_chat,choice,choice,,,,
14,0.39324057527950834,0.2142857313156128,0.3571428656578064,0.6969696969696969,0.28468274218695505,mmlu:formal_logic,validation,2.783314574509859,llama2_7b_chat,choice,choice,,,,
126,0.3519274436292194,0.1587301641702652,0.5873016119003296,0.4813679245283019,0.09799813372748238,mmlu:formal_logic,test,24.56047752685845,llama2_7b_chat,choice,choice,,,,
10,0.31881338357925415,0.5,0.5,0.52,0.30212517976760866,mmlu:global_facts,validation,1.4852888211607933,llama2_7b_chat,choice,choice,,,,
100,0.17295489966869354,0.3799999952316284,0.6200000047683716,0.44758064516129037,0.08168798863887791,mmlu:global_facts,test,13.663576012477279,llama2_7b_chat,choice,choice,,,,
32,0.2634980734437704,0.34375,0.71875,0.28571428571428575,0.0816500447690487,mmlu:high_school_biology,validation,5.58384171128273,llama2_7b_chat,choice,choice,,,,
310,0.19012936469047298,0.45483869314193726,0.6774193644523621,0.36266733811741997,0.02799821630600959,mmlu:high_school_biology,test,53.13619705103338,llama2_7b_chat,choice,choice,,,,
22,0.3071552284739234,0.3181818127632141,0.5909091234207153,0.39999999999999997,0.12958524985746903,mmlu:high_school_chemistry,validation,3.865226298570633,llama2_7b_chat,choice,choice,,,,
203,0.3276243413904031,0.2807881832122803,0.5123152732849121,0.41276135544340303,0.16596937355736796,mmlu:high_school_chemistry,test,33.59242624603212,llama2_7b_chat,choice,choice,,,,
9,0.3673994541168213,0.3333333432674408,0.5555555820465088,0.2222222222222222,0.18369745545917088,mmlu:high_school_computer_science,validation,2.783426582813263,llama2_7b_chat,choice,choice,,,,
100,0.3032753199338913,0.3199999928474426,0.75,0.3589154411764706,0.023388682603836072,mmlu:high_school_computer_science,test,29.62670422717929,llama2_7b_chat,choice,choice,,,,
22,0.09864844381809235,0.6818181872367859,0.9090909361839294,0.019047619047619053,0.1466825008392334,mmlu:high_school_geography,validation,2.901689512655139,llama2_7b_chat,choice,choice,,,,
198,0.2098702171234169,0.5252525210380554,0.7575757503509521,0.296133387888707,0.035506141005140344,mmlu:high_school_geography,test,25.459307607263327,llama2_7b_chat,choice,choice,,,,
21,0.49195078157243266,0.3333333432674408,0.6190476417541504,0.8367346938775511,0.2016411196617853,mmlu:high_school_government_and_politics,validation,3.2454927396029234,llama2_7b_chat,choice,choice,,,,
193,0.1237833309976548,0.6994818449020386,0.7202072143554688,0.5563218390804598,0.0543010154536351,mmlu:high_school_government_and_politics,test,29.56227895244956,llama2_7b_chat,choice,choice,,,,
43,0.24960815005524215,0.44186046719551086,0.5813953280448914,0.4956140350877193,0.09708169171976491,mmlu:high_school_macroeconomics,validation,5.744444169104099,llama2_7b_chat,choice,choice,,,,
390,0.23880436466290403,0.4128205180168152,0.656410276889801,0.5276383953999294,0.03900271103932308,mmlu:high_school_macroeconomics,test,51.14491607993841,llama2_7b_chat,choice,choice,,,,
29,0.252709082488356,0.20689654350280762,0.6896551847457886,0.32971014492753625,0.04043169268246356,mmlu:high_school_mathematics,validation,4.925605511292815,llama2_7b_chat,choice,choice,,,,
270,0.2743873725334804,0.2074074000120163,0.7259259223937988,0.31145694259012013,0.046043923386821055,mmlu:high_school_mathematics,test,44.452520191669464,llama2_7b_chat,choice,choice,,,,
26,0.3957244180716002,0.42307692766189575,0.5769230723381042,0.4363636363636364,0.1805904989059155,mmlu:high_school_microeconomics,validation,3.4696145225316286,llama2_7b_chat,choice,choice,,,,
238,0.29155009584266595,0.3571428656578064,0.6344538331031799,0.36908881199538635,0.06051302907847556,mmlu:high_school_microeconomics,test,31.493997862562537,llama2_7b_chat,choice,choice,,,,
17,0.31806064703885245,0.1764705926179886,0.7058823704719543,0.5476190476190477,0.10404726336984073,mmlu:high_school_physics,validation,3.14625833183527,llama2_7b_chat,choice,choice,,,,
151,0.25000007144662717,0.25827813148498535,0.6490066051483154,0.289720695970696,0.048093834065443625,mmlu:high_school_physics,test,26.769109558314085,llama2_7b_chat,choice,choice,,,,
60,0.1696029290556908,0.6833333969116211,0.7833333611488342,0.40436456996148906,0.11661041378974912,mmlu:high_school_psychology,validation,10.151768025010824,llama2_7b_chat,choice,choice,,,,
545,0.14540578876066648,0.5779816508293152,0.7467889785766602,0.40808143547273984,0.057723128686257445,mmlu:high_school_psychology,test,92.05262449197471,llama2_7b_chat,choice,choice,,,,
23,0.2577301147191421,0.260869562625885,0.5652173757553101,0.7058823529411764,0.1251652396243551,mmlu:high_school_statistics,validation,5.828251235187054,llama2_7b_chat,choice,choice,,,,
216,0.2981284598785418,0.25,0.5277777910232544,0.5236053955189757,0.12780642978571077,mmlu:high_school_statistics,test,56.897526152431965,llama2_7b_chat,choice,choice,,,,
22,0.281483838504011,0.40909093618392944,0.5454545617103577,0.23076923076923075,0.22400751439007846,mmlu:high_school_us_history,validation,20.788921063765883,llama2_7b_chat,choice,choice,,,,
204,0.16210081851949878,0.524509847164154,0.6813725829124451,0.3427112438577897,0.03826286424608792,mmlu:high_school_us_history,test,192.01531666889787,llama2_7b_chat,choice,choice,,,,
23,0.24964470837427222,0.695652186870575,0.6086956858634949,0.45535714285714285,0.07563048082849252,mmlu:human_aging,validation,2.66328701749444,llama2_7b_chat,choice,choice,,,,
223,0.1377078909510454,0.573991060256958,0.6278027296066284,0.4261513157894737,0.04877835672532497,mmlu:human_aging,test,24.700936146080494,llama2_7b_chat,choice,choice,,,,
12,0.2702306012312571,0.4166666865348816,0.5833333730697632,0.6857142857142858,0.04927903413772583,mmlu:human_sexuality,validation,1.5102562736719847,llama2_7b_chat,choice,choice,,,,
131,0.1873118843286092,0.5038167834281921,0.694656491279602,0.5223776223776223,0.11816028829749303,mmlu:human_sexuality,test,16.251984924077988,llama2_7b_chat,choice,choice,,,,
13,0.13474712005028358,0.9230769872665405,0.8461538553237915,0.4166666666666667,0.16390036161129293,mmlu:international_law,validation,2.869054038077593,llama2_7b_chat,choice,choice,,,,
121,0.16791189775979226,0.6198346614837646,0.7438015937805176,0.5049275362318841,0.05256364168214401,mmlu:international_law,test,24.29091559164226,llama2_7b_chat,choice,choice,,,,
11,0.2877437797459689,0.3636363744735718,0.6363636255264282,0.5714285714285714,0.031956282528963945,mmlu:jurisprudence,validation,1.5940435193479061,llama2_7b_chat,choice,choice,,,,
108,0.14624328193841157,0.5462962985038757,0.6851851940155029,0.4851262538913871,0.07054417332013446,mmlu:jurisprudence,test,14.400368673726916,llama2_7b_chat,choice,choice,,,,
18,0.31053988801108473,0.6111111044883728,0.7222222089767456,0.5584415584415585,0.07259846395916411,mmlu:logical_fallacies,validation,2.638576526194811,llama2_7b_chat,choice,choice,,,,
163,0.24466566732324702,0.460122674703598,0.6564416885375977,0.501439393939394,0.05248781545030562,mmlu:logical_fallacies,test,23.704849123954773,llama2_7b_chat,choice,choice,,,,
11,0.39697506211020733,0.09090909361839294,0.3636363744735718,0.6,0.3652745376933704,mmlu:machine_learning,validation,2.3045384641736746,llama2_7b_chat,choice,choice,,,,
112,0.3992476388812065,0.1875000149011612,0.6875000596046448,0.2749869178440607,0.11238408407994677,mmlu:machine_learning,test,22.636310828849673,llama2_7b_chat,choice,choice,,,,
11,0.2283242399042303,0.7272727489471436,0.6363636255264282,0.375,0.07210221615704623,mmlu:management,validation,1.1809717155992985,llama2_7b_chat,choice,choice,,,,
103,0.1447638672532387,0.6504854559898376,0.6310679912567139,0.5646766169154228,0.08782055134912141,mmlu:management,test,10.44941858574748,llama2_7b_chat,choice,choice,,,,
25,0.24346010208129887,0.7199999690055847,0.6399999856948853,0.7222222222222223,0.10456636190414428,mmlu:marketing,validation,3.505214100703597,llama2_7b_chat,choice,choice,,,,
234,0.07205178747829209,0.7264957427978516,0.7222222685813904,0.6947150735294118,0.07884243920318083,mmlu:marketing,test,31.271869329735637,llama2_7b_chat,choice,choice,,,,
11,0.24660130522467874,0.7272727489471436,0.8181818723678589,0.5833333333333334,0.19802021438425238,mmlu:medical_genetics,validation,1.4739660359919071,llama2_7b_chat,choice,choice,,,,
100,0.24506461858749393,0.4399999976158142,0.699999988079071,0.37073863636363635,0.062219975590705884,mmlu:medical_genetics,test,12.184572521597147,llama2_7b_chat,choice,choice,,,,
38,0.29730562787306936,0.4736842215061188,0.6315789222717285,0.5277777777777778,0.050327487682041365,mmlu:moral_disputes,validation,6.086258361116052,llama2_7b_chat,choice,choice,,,,
346,0.28996075689792633,0.4566473960876465,0.5664739608764648,0.5219162402370051,0.0537399119035357,mmlu:moral_disputes,test,54.54021058045328,llama2_7b_chat,choice,choice,,,,
33,0.2739083396665978,0.42424243688583374,0.8181818723678589,0.2518796992481203,0.06985763347510136,mmlu:nutrition,validation,6.39553133584559,llama2_7b_chat,choice,choice,,,,
306,0.28641536471500895,0.3464052379131317,0.7352941036224365,0.250872641509434,0.08246358508378071,mmlu:nutrition,test,59.19426644779742,llama2_7b_chat,choice,choice,,,,
34,0.3420334589831969,0.5,0.529411792755127,0.5501730103806228,0.11811707300298356,mmlu:philosophy,validation,4.125080885365605,llama2_7b_chat,choice,choice,,,,
311,0.2247296358994732,0.5723472833633423,0.6270096302032471,0.61844217284785,0.012932229655348598,mmlu:philosophy,test,36.218557162210345,llama2_7b_chat,choice,choice,,,,
35,0.3339710337775095,0.37142857909202576,0.6857143044471741,0.4475524475524476,0.04592495816094535,mmlu:prehistory,validation,6.280806129798293,llama2_7b_chat,choice,choice,,,,
324,0.22162122766912723,0.48765432834625244,0.645061731338501,0.39276727161811803,0.048621863862614585,mmlu:prehistory,test,56.51904157176614,llama2_7b_chat,choice,choice,,,,
69,0.32096975825834967,0.36231884360313416,0.52173912525177,0.5481818181818182,0.13626384216806162,mmlu:professional_psychology,validation,13.145668152719736,llama2_7b_chat,choice,choice,,,,
612,0.2966061641577802,0.37254902720451355,0.5539215803146362,0.4293105811403508,0.13423357494905883,mmlu:professional_psychology,test,111.83764244802296,llama2_7b_chat,choice,choice,,,,
12,0.3743753979603449,0.5,0.4166666865348816,0.5,0.27745831012725836,mmlu:public_relations,validation,1.867365501821041,llama2_7b_chat,choice,choice,,,,
110,0.18387245508757502,0.5454545021057129,0.663636326789856,0.5033333333333334,0.04754963625561107,mmlu:public_relations,test,15.41992754675448,llama2_7b_chat,choice,choice,,,,
27,0.31664352174158455,0.48148149251937866,0.5555555820465088,0.6263736263736264,0.2266520769507797,mmlu:security_studies,validation,11.528360521420836,llama2_7b_chat,choice,choice,,,,
245,0.3159258387526687,0.3632652759552002,0.5755102038383484,0.4612503601267647,0.16770110373594324,mmlu:security_studies,test,106.40334039367735,llama2_7b_chat,choice,choice,,,,
22,0.19736636091362347,0.7727273106575012,0.7272727489471436,0.5647058823529412,0.11989423903551973,mmlu:sociology,validation,3.1952253952622414,llama2_7b_chat,choice,choice,,,,
201,0.1510410602413007,0.6865671277046204,0.7263681292533875,0.5901196227283183,0.05318407276969644,mmlu:sociology,test,29.13541634194553,llama2_7b_chat,choice,choice,,,,
11,0.14652780240232297,0.7272727489471436,0.7272727489471436,0.7916666666666666,0.13516269488768143,mmlu:us_foreign_policy,validation,1.6316139977425337,llama2_7b_chat,choice,choice,,,,
100,0.1655122050642967,0.699999988079071,0.7299999594688416,0.48142857142857143,0.1039146590232849,mmlu:us_foreign_policy,test,13.605400130152702,llama2_7b_chat,choice,choice,,,,
