N,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece,dataset,split,ts,model_name,eval_method,eval_mode
38,0.2368421107530594,0.44736841320991516,0.6877394636015326,0.4783783877218092,mmlu:moral_disputes,validation,17.678777255117893,llama2_13b_chat,ve1s1g,oe
346,0.24566473066806793,0.4595375657081604,0.5650890241153933,0.3777321538841759,mmlu:moral_disputes,test,151.04665780067444,llama2_13b_chat,ve1s1g,oe
33,0.3030303120613098,0.39393940567970276,0.7043478260869566,0.45625000074505806,mmlu:nutrition,validation,12.841760646551847,llama2_13b_chat,ve1s1g,oe
306,0.30392158031463623,0.4248366057872772,0.6049775354636782,0.36305385926375683,mmlu:nutrition,test,125.33251091465354,llama2_13b_chat,ve1s1g,oe
34,0.38235294818878174,0.529411792755127,0.6666666666666667,0.39905884229775634,mmlu:philosophy,validation,13.577658724039793,llama2_13b_chat,ve1s1g,oe
311,0.25723472237586975,0.45980706810951233,0.6087932900432901,0.41681483669467395,mmlu:philosophy,test,122.22207898274064,llama2_13b_chat,ve1s1g,oe
35,0.2857142984867096,0.4571428596973419,0.756,0.40571429218564725,mmlu:prehistory,validation,14.04773573577404,llama2_13b_chat,ve1s1g,oe
324,0.3240740895271301,0.4783950746059418,0.6350076103500761,0.34889540749806736,mmlu:prehistory,test,123.88193624839187,llama2_13b_chat,ve1s1g,oe
69,0.3333333432674408,0.47826087474823,0.7136105860113422,0.3609112501144409,mmlu:professional_psychology,validation,30.10722890496254,llama2_13b_chat,ve1s1g,oe
612,0.26143792271614075,0.4199346601963043,0.5825774336283185,0.3759647939704003,mmlu:professional_psychology,test,246.70901763811707,llama2_13b_chat,ve1s1g,oe
12,0.0833333358168602,0.5,0.6818181818181818,0.4974117924769719,mmlu:public_relations,validation,5.494941905140877,llama2_13b_chat,ve1s1g,oe
110,0.34545454382896423,0.4363636374473572,0.5860745614035087,0.3318181856112047,mmlu:public_relations,test,43.21939177438617,llama2_13b_chat,ve1s1g,oe
27,0.14814814925193787,0.5925925970077515,0.5760869565217391,0.3305067488780389,mmlu:security_studies,validation,11.149411637336016,llama2_13b_chat,ve1s1g,oe
245,0.2938775420188904,0.48163262009620667,0.5436737315350032,0.2774788667467349,mmlu:security_studies,test,117.4081143438816,llama2_13b_chat,ve1s1g,oe
22,0.22727273404598236,0.5,0.6764705882352942,0.4559572501616045,mmlu:sociology,validation,9.75357549265027,llama2_13b_chat,ve1s1g,oe
201,0.2885572016239166,0.5771144032478333,0.669761273209549,0.33734213736788116,mmlu:sociology,test,88.72443094849586,llama2_13b_chat,ve1s1g,oe
11,0.4545454680919647,0.5454545617103577,0.75,0.28181819482283155,mmlu:us_foreign_policy,validation,5.069284655153751,llama2_13b_chat,ve1s1g,oe
100,0.5,0.5899999737739563,0.5932,0.2434910377677606,mmlu:us_foreign_policy,test,43.5423138551414,llama2_13b_chat,ve1s1g,oe
18,0.2222222238779068,0.5555555820465088,0.8214285714285714,0.4138889246516758,mmlu:virology,validation,8.89809475466609,llama2_13b_chat,ve1s1g,oe
166,0.28915661573410034,0.48192769289016724,0.6802612994350283,0.37813448075092204,mmlu:virology,test,67.67422507703304,llama2_13b_chat,ve1s1g,oe
19,0.5789473652839661,0.7368420958518982,0.8295454545454546,0.07368426573903934,mmlu:world_religions,validation,5.955531407147646,llama2_13b_chat,ve1s1g,oe
171,0.5146198868751526,0.5964912176132202,0.6669633077765608,0.21775156188998698,mmlu:world_religions,test,63.3375003002584,llama2_13b_chat,ve1s1g,oe
14,0.3571428656578064,0.4285714626312256,0.4555555555555556,0.38749998807907104,mmlu:anatomy,validation,7.719361147843301,mistral_7b_instruct,ve1s1g,oe
135,0.4444444477558136,0.555555522441864,0.6292222222222222,0.4388889289564557,mmlu:anatomy,test,41.475805287249386,mistral_7b_instruct,ve1s1g,oe
16,0.25,0.5,0.6875,0.3583333392937978,mmlu:astronomy,validation,5.263059827499092,mistral_7b_instruct,ve1s1g,oe
152,0.40789473056793213,0.5723684430122375,0.5694444444444444,0.2588679959189217,mmlu:astronomy,test,47.73565537203103,mistral_7b_instruct,ve1s1g,oe
11,0.27272728085517883,0.4545454680919647,0.7916666666666666,0.7055555780728657,mmlu:business_ethics,validation,3.4846943775191903,mistral_7b_instruct,ve1s1g,oe
100,0.23999999463558197,0.4399999976158142,0.6239035087719298,0.5441559026767682,mmlu:business_ethics,test,30.771599803119898,mistral_7b_instruct,ve1s1g,oe
29,0.24137930572032928,0.5862069129943848,0.5876623376623376,0.48327779438760543,mmlu:clinical_knowledge,validation,9.837696366943419,mistral_7b_instruct,ve1s1g,oe
265,0.3547169864177704,0.5735849142074585,0.5559910414333707,0.3071665094958411,mmlu:clinical_knowledge,test,81.42052832338959,mistral_7b_instruct,ve1s1g,oe
16,0.25,0.5,0.7395833333333334,0.5400000274181367,mmlu:college_biology,validation,5.027299431152642,mistral_7b_instruct,ve1s1g,oe
144,0.3958333432674408,0.5833333134651184,0.5428513813268804,0.2506697658788074,mmlu:college_biology,test,45.70056411717087,mistral_7b_instruct,ve1s1g,oe
8,0.375,0.25,0.19999999999999998,0.6499999960263569,mmlu:college_chemistry,validation,2.5392969688400626,mistral_7b_instruct,ve1s1g,oe
100,0.1599999964237213,0.5299999713897705,0.6101190476190476,0.3807850960475295,mmlu:college_chemistry,test,32.65383294876665,mistral_7b_instruct,ve1s1g,oe
11,0.1818181872367859,0.7272727489471436,0.7777777777777778,0.44378827810287474,mmlu:college_computer_science,validation,4.051448005251586,mistral_7b_instruct,ve1s1g,oe
100,0.23999999463558197,0.41999998688697815,0.5786732456140351,0.4704046610926018,mmlu:college_computer_science,test,31.93569471873343,mistral_7b_instruct,ve1s1g,oe
11,0.1818181872367859,0.6363636255264282,0.05555555555555558,0.13014445702234903,mmlu:college_mathematics,validation,4.025476469658315,mistral_7b_instruct,ve1s1g,oe
100,0.14999999105930328,0.550000011920929,0.6615686274509803,0.36081070866849685,mmlu:college_mathematics,test,32.347962284460664,mistral_7b_instruct,ve1s1g,oe
22,0.3181818127632141,0.5454545617103577,0.8095238095238095,0.5922307555492108,mmlu:college_medicine,validation,7.902659640647471,mistral_7b_instruct,ve1s1g,oe
173,0.34682080149650574,0.560693621635437,0.6003687315634219,0.3489713046403058,mmlu:college_medicine,test,59.8332940004766,mistral_7b_instruct,ve1s1g,oe
11,0.09090909361839294,0.7272727489471436,0.85,0.4357142959322248,mmlu:college_physics,validation,3.907740999944508,mistral_7b_instruct,ve1s1g,oe
102,0.18627451360225677,0.480392187833786,0.6008243500317058,0.4632692764966916,mmlu:college_physics,test,32.39503840170801,mistral_7b_instruct,ve1s1g,oe
11,0.5454545617103577,0.27272728085517883,0.5,0.5976323112845421,mmlu:computer_security,validation,4.101815928705037,mistral_7b_instruct,ve1s1g,oe
100,0.429999977350235,0.44999998807907104,0.46919624643002855,0.3447952414000476,mmlu:computer_security,test,33.557657254859805,mistral_7b_instruct,ve1s1g,oe
26,0.23076924681663513,0.6538462042808533,0.5791666666666667,0.3497368536497417,mmlu:conceptual_physics,validation,9.293159164488316,mistral_7b_instruct,ve1s1g,oe
235,0.35319146513938904,0.5404255390167236,0.48426601141407744,0.27783449993857856,mmlu:conceptual_physics,test,75.4161728117615,mistral_7b_instruct,ve1s1g,oe
12,0.3333333432674408,0.6666666865348816,0.578125,0.3086176663637161,mmlu:econometrics,validation,3.892980649136007,mistral_7b_instruct,ve1s1g,oe
114,0.2017543911933899,0.48245614767074585,0.5248447204968945,0.4635294262568156,mmlu:econometrics,test,36.73414035793394,mistral_7b_instruct,ve1s1g,oe
16,0.3125,0.6875,0.9545454545454546,0.4200000107288361,mmlu:electrical_engineering,validation,4.940499074757099,mistral_7b_instruct,ve1s1g,oe
145,0.25517240166664124,0.5448275804519653,0.6078578578578578,0.35727271762761204,mmlu:electrical_engineering,test,48.656328287906945,mistral_7b_instruct,ve1s1g,oe
41,0.2926829159259796,0.5121951103210449,0.5416666666666666,0.4319999384880066,mmlu:elementary_mathematics,validation,16.167795893736184,mistral_7b_instruct,ve1s1g,oe
378,0.357142835855484,0.5026454925537109,0.5625819234872732,0.4293281033708544,mmlu:elementary_mathematics,test,120.2100768527016,mistral_7b_instruct,ve1s1g,oe
14,0.4285714626312256,0.5714285969734192,0.3645833333333333,0.15416666368643445,mmlu:formal_logic,validation,5.2829175079241395,mistral_7b_instruct,ve1s1g,oe
126,0.3492063581943512,0.6349206566810608,0.6854212860310421,0.30521287804558167,mmlu:formal_logic,test,42.2198781799525,mistral_7b_instruct,ve1s1g,oe
10,0.10000000149011612,0.800000011920929,1.0,0.2799999833106995,mmlu:global_facts,validation,4.141740305349231,mistral_7b_instruct,ve1s1g,oe
100,0.12999999523162842,0.5600000023841858,0.6114058355437666,0.299578941495795,mmlu:global_facts,test,29.509804071858525,mistral_7b_instruct,ve1s1g,oe
32,0.375,0.625,0.7083333333333333,0.5085841762392145,mmlu:high_school_biology,validation,10.062202109023929,mistral_7b_instruct,ve1s1g,oe
310,0.4419354796409607,0.5483871102333069,0.5780346820809249,0.36192811499098815,mmlu:high_school_biology,test,100.75087983161211,mistral_7b_instruct,ve1s1g,oe
22,0.22727273404598236,0.3181818127632141,0.611764705882353,0.6850000023841858,mmlu:high_school_chemistry,validation,7.86273128259927,mistral_7b_instruct,ve1s1g,oe
203,0.2216748744249344,0.48275861144065857,0.6000703234880451,0.419444454567773,mmlu:high_school_chemistry,test,68.11598916724324,mistral_7b_instruct,ve1s1g,oe
9,0.6666666865348816,0.6666666865348816,0.4444444444444444,0.5333333214124043,mmlu:high_school_computer_science,validation,3.3179010385647416,mistral_7b_instruct,ve1s1g,oe
100,0.4099999964237213,0.6200000047683716,0.5965274906986358,0.29509805347405227,mmlu:high_school_computer_science,test,38.21972703933716,mistral_7b_instruct,ve1s1g,oe
22,0.3181818127632141,0.3181818127632141,0.5523809523809524,0.634615421295166,mmlu:high_school_geography,validation,6.776821828447282,mistral_7b_instruct,ve1s1g,oe
198,0.3333333432674408,0.4545454680919647,0.5256542699724518,0.38170536682587264,mmlu:high_school_geography,test,63.12912410311401,mistral_7b_instruct,ve1s1g,oe
21,0.2380952388048172,0.2857142984867096,0.41875,0.47941175629110894,mmlu:high_school_government_and_politics,validation,7.403652800247073,mistral_7b_instruct,ve1s1g,oe
193,0.4455958306789398,0.5803108811378479,0.5930232558139534,0.2897307675618392,mmlu:high_school_government_and_politics,test,58.96007207687944,mistral_7b_instruct,ve1s1g,oe
43,0.3488371968269348,0.5116279125213623,0.569047619047619,0.3528571231024606,mmlu:high_school_macroeconomics,validation,14.912421922199428,mistral_7b_instruct,ve1s1g,oe
390,0.2974359095096588,0.47948718070983887,0.4934086332746035,0.3492395242578105,mmlu:high_school_macroeconomics,test,126.20601672120392,mistral_7b_instruct,ve1s1g,oe
29,0.03448275849223137,0.5517241358757019,0.8928571428571429,0.4036769133347731,mmlu:high_school_mathematics,validation,13.765798151493073,mistral_7b_instruct,ve1s1g,oe
270,0.10740740597248077,0.5407407283782959,0.5741164687365861,0.3334295187516235,mmlu:high_school_mathematics,test,89.10177532117814,mistral_7b_instruct,ve1s1g,oe
26,0.23076924681663513,0.46153849363327026,0.6125,0.5115384459495544,mmlu:high_school_microeconomics,validation,9.078472530469298,mistral_7b_instruct,ve1s1g,oe
238,0.24789917469024658,0.4705882668495178,0.49583372786667923,0.4605039624457664,mmlu:high_school_microeconomics,test,76.77539607137442,mistral_7b_instruct,ve1s1g,oe
17,0.4117647111415863,0.529411792755127,0.5214285714285714,0.12500000496705374,mmlu:high_school_physics,validation,6.387368621304631,mistral_7b_instruct,ve1s1g,oe
151,0.21854305267333984,0.46357616782188416,0.5480225988700564,0.4333688815434773,mmlu:high_school_physics,test,49.10097156185657,mistral_7b_instruct,ve1s1g,oe
60,0.5166667103767395,0.6000000238418579,0.5077864293659622,0.21860460486522945,mmlu:high_school_psychology,validation,20.284030853770673,mistral_7b_instruct,ve1s1g,oe
545,0.4752293527126312,0.5963302850723267,0.6495126495126495,0.3131231045659213,mmlu:high_school_psychology,test,164.70372378081083,mistral_7b_instruct,ve1s1g,oe
23,0.17391304671764374,0.5652173757553101,0.8421052631578947,0.393905586666531,mmlu:high_school_statistics,validation,8.00106997974217,mistral_7b_instruct,ve1s1g,oe
216,0.25925925374031067,0.5740740895271301,0.5768973214285715,0.29882610787319236,mmlu:high_school_statistics,test,68.93321237806231,mistral_7b_instruct,ve1s1g,oe
22,0.7272727489471436,0.6818181872367859,0.5729166666666666,0.4299999594688415,mmlu:high_school_us_history,validation,7.872994631528854,mistral_7b_instruct,ve1s1g,oe
204,0.593137264251709,0.6176470518112183,0.6251618042417604,0.3072115360544278,mmlu:high_school_us_history,test,71.65252337884158,mistral_7b_instruct,ve1s1g,oe
23,0.3478260934352875,0.5652173757553101,0.4916666666666667,0.38823527798933144,mmlu:human_aging,validation,7.635799378156662,mistral_7b_instruct,ve1s1g,oe
223,0.3497757911682129,0.43497759103775024,0.6279840848806366,0.4237565569456111,mmlu:human_aging,test,65.18933184351772,mistral_7b_instruct,ve1s1g,oe
12,0.1666666716337204,0.3333333432674408,0.525,0.5394999921321869,mmlu:human_sexuality,validation,3.7430038200691342,mistral_7b_instruct,ve1s1g,oe
131,0.4351145029067993,0.5267175436019897,0.5815552394499763,0.3704301272669146,mmlu:human_sexuality,test,39.06514479126781,mistral_7b_instruct,ve1s1g,oe
13,0.692307710647583,0.46153849363327026,0.3472222222222222,0.3590909080071883,mmlu:international_law,validation,5.106478665024042,mistral_7b_instruct,ve1s1g,oe
121,0.29752063751220703,0.4793388247489929,0.4802287581699346,0.37100000798702243,mmlu:international_law,test,39.30824524909258,mistral_7b_instruct,ve1s1g,oe
11,0.4545454680919647,0.1818181872367859,0.06666666666666668,0.42777776718139643,mmlu:jurisprudence,validation,3.9657122334465384,mistral_7b_instruct,ve1s1g,oe
108,0.37037038803100586,0.45370370149612427,0.48952205882352945,0.3775641390910515,mmlu:jurisprudence,test,33.993048078380525,mistral_7b_instruct,ve1s1g,oe
18,0.7222222089767456,0.6111111044883728,0.5538461538461539,0.3944444391462538,mmlu:logical_fallacies,validation,6.4838064685463905,mistral_7b_instruct,ve1s1g,oe
163,0.4171779155731201,0.5398772954940796,0.5862229102167182,0.2568807470689127,mmlu:logical_fallacies,test,50.86715700477362,mistral_7b_instruct,ve1s1g,oe
11,0.7272727489471436,0.8181818723678589,0.7916666666666667,0.16874995082616803,mmlu:machine_learning,validation,3.9890131754800677,mistral_7b_instruct,ve1s1g,oe
112,0.2946428656578064,0.4732142984867096,0.5847717683160721,0.4014013062549543,mmlu:machine_learning,test,35.09290958940983,mistral_7b_instruct,ve1s1g,oe
11,0.27272728085517883,0.5454545617103577,0.6875,0.4312499985098839,mmlu:management,validation,5.064163830131292,mistral_7b_instruct,ve1s1g,oe
103,0.34951457381248474,0.4660194218158722,0.5275704809286899,0.3203125474974513,mmlu:management,test,32.25007768906653,mistral_7b_instruct,ve1s1g,oe
25,0.23999999463558197,0.3199999928474426,0.6359649122807018,0.6863636537031694,mmlu:marketing,validation,8.0983193423599,mistral_7b_instruct,ve1s1g,oe
234,0.38461539149284363,0.4871795177459717,0.6800154320987655,0.4986884320368532,mmlu:marketing,test,70.38336268626153,mistral_7b_instruct,ve1s1g,oe
11,0.5454545617103577,0.7272727489471436,0.8333333333333335,0.5399999380111694,mmlu:medical_genetics,validation,4.110223026946187,mistral_7b_instruct,ve1s1g,oe
100,0.4099999964237213,0.5600000023841858,0.5620090946672178,0.37622099634139766,mmlu:medical_genetics,test,34.984657280147076,mistral_7b_instruct,ve1s1g,oe
38,0.34210526943206787,0.28947368264198303,0.5615384615384615,0.5099999884764352,mmlu:moral_disputes,validation,12.288293734192848,mistral_7b_instruct,ve1s1g,oe
346,0.3612716794013977,0.49132946133613586,0.6491402714932126,0.3931653581077246,mmlu:moral_disputes,test,107.66445213276893,mistral_7b_instruct,ve1s1g,oe
33,0.42424243688583374,0.4848484992980957,0.4135338345864662,0.31956520028736285,mmlu:nutrition,validation,11.257919932715595,mistral_7b_instruct,ve1s1g,oe
306,0.3921568691730499,0.5555555820465088,0.49041218637992834,0.2435907932845029,mmlu:nutrition,test,97.7704144762829,mistral_7b_instruct,ve1s1g,oe
34,0.3529411852359772,0.5,0.7007575757575757,0.5575000047683716,mmlu:philosophy,validation,11.441809136420488,mistral_7b_instruct,ve1s1g,oe
311,0.3376205861568451,0.4437299072742462,0.5838187702265373,0.480678915977478,mmlu:philosophy,test,91.67439021728933,mistral_7b_instruct,ve1s1g,oe
35,0.4000000059604645,0.5142857432365417,0.6836734693877551,0.4655172352133127,mmlu:prehistory,validation,11.66188825853169,mistral_7b_instruct,ve1s1g,oe
324,0.3919753134250641,0.5123456716537476,0.5231623965786003,0.36786276534680395,mmlu:prehistory,test,97.46852661669254,mistral_7b_instruct,ve1s1g,oe
69,0.28985506296157837,0.4637681245803833,0.6147959183673469,0.4547169332234364,mmlu:professional_psychology,validation,23.768729781731963,mistral_7b_instruct,ve1s1g,oe
612,0.31209149956703186,0.4673202633857727,0.5530586611284526,0.3890918974542513,mmlu:professional_psychology,test,192.4540178347379,mistral_7b_instruct,ve1s1g,oe
12,0.25,0.25,0.33333333333333337,0.43333334392971457,mmlu:public_relations,validation,4.044583014212549,mistral_7b_instruct,ve1s1g,oe
110,0.40909090638160706,0.5363636016845703,0.5789743589743589,0.40830341216764954,mmlu:public_relations,test,33.273617326281965,mistral_7b_instruct,ve1s1g,oe
27,0.5555555820465088,0.5185185074806213,0.32222222222222224,0.3095238010088603,mmlu:security_studies,validation,8.791335672140121,mistral_7b_instruct,ve1s1g,oe
245,0.47755101323127747,0.4653061032295227,0.37850560897435903,0.2369791452462474,mmlu:security_studies,test,88.73158407397568,mistral_7b_instruct,ve1s1g,oe
22,0.5909091234207153,0.6818181872367859,0.623931623931624,0.16562496125698087,mmlu:sociology,validation,7.44110525585711,mistral_7b_instruct,ve1s1g,oe
201,0.3333333134651184,0.43283581733703613,0.6387836934729337,0.4890409916231077,mmlu:sociology,test,62.37925019580871,mistral_7b_instruct,ve1s1g,oe
11,0.7272727489471436,0.7272727489471436,0.5833333333333333,0.19500001668930056,mmlu:us_foreign_policy,validation,3.930192223750055,mistral_7b_instruct,ve1s1g,oe
