dataset,fuzzy_gpt-3\\.5-turbo-1106_ece_counting,fuzzy_gpt-3\\.5-turbo-1106_ece_likelihood,fuzzy_gpt-3\\.5-turbo-1106_auroc_counting,fuzzy_gpt-3\\.5-turbo-1106_auroc_likelihood,fuzzy_gpt-3\\.5-turbo-1106_unc_prediction_counting,fuzzy_gpt-3\\.5-turbo-1106_unc_prediction_likelihood,split,model
mmlu:college_mathematics,0.28181818181818186,0.2937205311011172,,,0.18181818181818182,0.18181818181818182,run-20240222_071733-dvmchvdd,llama2_7b_chat
mmlu:college_mathematics,0.15700000000000003,0.215352495168722,0.5101425438596492,0.4646381578947369,0.31,0.25,latest-run,llama2_7b_chat
mmlu:college_mathematics,0.28181818181818186,0.2937205311011172,,,0.18181818181818182,0.18181818181818182,latest-run,llama2_7b_chat
mmlu:conceptual_physics,0.2174468085106383,0.22004016737054655,0.5375478927203066,0.5572413793103448,0.8340425531914893,0.7404255319148936,test,llama2_7b_chat
mmlu:conceptual_physics,0.21538461538461529,0.29786647617321843,,,0.7692307692307693,0.6538461538461539,validation,llama2_7b_chat
mmlu:conceptual_physics,0.2174468085106383,0.22004016737054655,0.5375478927203066,0.5572413793103448,0.8340425531914893,0.7404255319148936,run-20240222_073936-zqz0i8zc,llama2_7b_chat
mmlu:conceptual_physics,0.21538461538461529,0.29786647617321843,,,0.7692307692307693,0.6538461538461539,run-20240222_073936-zqz0i8zc,llama2_7b_chat
mmlu:conceptual_physics,0.2174468085106383,0.22004016737054655,0.5375478927203066,0.5572413793103448,0.8340425531914893,0.7404255319148936,latest-run,llama2_7b_chat
mmlu:conceptual_physics,0.21538461538461529,0.29786647617321843,,,0.7692307692307693,0.6538461538461539,latest-run,llama2_7b_chat
mmlu:philosophy,0.0723472668810289,0.14356605809668177,0.5871551334237901,0.5721845318860245,0.3729903536977492,0.2958199356913183,test,llama2_7b_chat
mmlu:philosophy,0.20294117647058824,0.27756803965349686,,,0.6764705882352942,0.5882352941176471,validation,llama2_7b_chat
mmlu:philosophy,0.0723472668810289,0.14356605809668177,0.5871551334237901,0.5721845318860245,0.3729903536977492,0.2958199356913183,run-20240223_115232-vg8bfkd4,llama2_7b_chat
mmlu:philosophy,0.20294117647058824,0.27756803965349686,,,0.6764705882352942,0.5882352941176471,run-20240223_115232-vg8bfkd4,llama2_7b_chat
mmlu:philosophy,0.0723472668810289,0.14356605809668177,0.5871551334237901,0.5721845318860245,0.3729903536977492,0.2958199356913183,latest-run,llama2_7b_chat
mmlu:philosophy,0.20294117647058824,0.27756803965349686,,,0.6764705882352942,0.5882352941176471,latest-run,llama2_7b_chat
mmlu:college_chemistry,0.23800000000000004,0.23864782023811934,0.4208375893769152,0.414708886618999,0.15,0.18,test,llama2_7b_chat
mmlu:college_chemistry,0.17500000000000002,0.15094289231243596,,,0.0,0.0,validation,llama2_7b_chat
mmlu:college_chemistry,0.23800000000000004,0.23864782023811934,0.4208375893769152,0.414708886618999,0.15,0.18,run-20240222_070115-e1g7ja2q,llama2_7b_chat
mmlu:college_chemistry,0.17500000000000002,0.15094289231243596,,,0.0,0.0,run-20240222_070115-e1g7ja2q,llama2_7b_chat
mmlu:college_chemistry,0.23800000000000004,0.23864782023811934,0.4208375893769152,0.414708886618999,0.15,0.18,latest-run,llama2_7b_chat
mmlu:college_chemistry,0.17500000000000002,0.15094289231243596,,,0.0,0.0,latest-run,llama2_7b_chat
mmlu:human_aging,0.07443946188340801,0.08782143356318199,0.6277028195813873,0.605691056910569,0.484304932735426,0.3721973094170404,test,llama2_7b_chat
mmlu:human_aging,0.06956521739130438,0.0984596742497774,,,0.30434782608695654,0.043478260869565216,validation,llama2_7b_chat
mmlu:human_aging,0.07443946188340801,0.08782143356318199,0.6277028195813873,0.605691056910569,0.484304932735426,0.3721973094170404,run-20240222_105926-a6in96bo,llama2_7b_chat
mmlu:human_aging,0.06956521739130438,0.0984596742497774,,,0.30434782608695654,0.043478260869565216,run-20240222_105926-a6in96bo,llama2_7b_chat
mmlu:human_aging,0.07443946188340801,0.08782143356318199,0.6277028195813873,0.605691056910569,0.484304932735426,0.3721973094170404,latest-run,llama2_7b_chat
mmlu:human_aging,0.06956521739130438,0.0984596742497774,,,0.30434782608695654,0.043478260869565216,latest-run,llama2_7b_chat
mmlu:marketing,0.18247863247863227,0.19437706282979472,0.5035024906600248,0.5091843088418432,0.6923076923076923,0.5769230769230769,test,llama2_7b_chat
mmlu:marketing,0.32799999999999996,0.353382563042733,,,0.6,0.52,validation,llama2_7b_chat
mmlu:marketing,0.18247863247863227,0.19437706282979472,0.5035024906600248,0.5091843088418432,0.6923076923076923,0.5769230769230769,run-20240222_114347-pna3fedo,llama2_7b_chat
mmlu:marketing,0.32799999999999996,0.353382563042733,,,0.6,0.52,run-20240222_114347-pna3fedo,llama2_7b_chat
mmlu:marketing,0.18247863247863227,0.19437706282979472,0.5035024906600248,0.5091843088418432,0.6923076923076923,0.5769230769230769,latest-run,llama2_7b_chat
mmlu:marketing,0.32799999999999996,0.353382563042733,,,0.6,0.52,latest-run,llama2_7b_chat
mmlu:professional_accounting,0.15319148936170213,0.15971130783238066,0.4940644156855113,0.5036489247834971,0.11347517730496454,0.08865248226950355,test,llama2_7b_chat
mmlu:professional_accounting,0.09032258064516133,0.18058594587525395,,,0.03225806451612903,0.0,validation,llama2_7b_chat
mmlu:professional_accounting,0.15319148936170213,0.15971130783238066,0.4940644156855113,0.5036489247834971,0.11347517730496454,0.08865248226950355,run-20240223_121945-ib0w6f62,llama2_7b_chat
mmlu:professional_accounting,0.09032258064516133,0.18058594587525395,,,0.03225806451612903,0.0,run-20240223_121945-ib0w6f62,llama2_7b_chat
mmlu:professional_accounting,0.15319148936170213,0.15971130783238066,0.4940644156855113,0.5036489247834971,0.11347517730496454,0.08865248226950355,latest-run,llama2_7b_chat
mmlu:professional_accounting,0.09032258064516133,0.18058594587525395,,,0.03225806451612903,0.0,latest-run,llama2_7b_chat
mmlu:logical_fallacies,0.13680981595092023,0.15429601238443946,0.4897471477027444,0.4850447116867098,0.4539877300613497,0.3374233128834356,test,llama2_7b_chat
mmlu:logical_fallacies,0.2,0.25376779365967755,,,0.7777777777777778,0.6111111111111112,validation,llama2_7b_chat
mmlu:logical_fallacies,0.13680981595092023,0.15429601238443946,0.4897471477027444,0.4850447116867098,0.4539877300613497,0.3374233128834356,run-20240222_112407-seqorbdn,llama2_7b_chat
mmlu:logical_fallacies,0.2,0.25376779365967755,,,0.7777777777777778,0.6111111111111112,run-20240222_112407-seqorbdn,llama2_7b_chat
mmlu:logical_fallacies,0.13680981595092023,0.15429601238443946,0.4897471477027444,0.4850447116867098,0.4539877300613497,0.3374233128834356,latest-run,llama2_7b_chat
mmlu:logical_fallacies,0.2,0.25376779365967755,,,0.7777777777777778,0.6111111111111112,latest-run,llama2_7b_chat
mmlu:global_facts,0.09299999999999999,0.10060555904511552,0.5256410256410255,0.5146520146520146,0.01,0.02,test,llama2_7b_chat
mmlu:global_facts,0.22999999999999998,0.24516186686037467,,,0.0,0.0,validation,llama2_7b_chat
mmlu:global_facts,0.09299999999999999,0.10060555904511552,0.5256410256410255,0.5146520146520146,0.01,0.02,run-20240222_083014-5uj6gqk0,llama2_7b_chat
mmlu:global_facts,0.22999999999999998,0.24516186686037467,,,0.0,0.0,run-20240222_083014-5uj6gqk0,llama2_7b_chat
mmlu:global_facts,0.09299999999999999,0.10060555904511552,0.5256410256410255,0.5146520146520146,0.01,0.02,latest-run,llama2_7b_chat
mmlu:global_facts,0.22999999999999998,0.24516186686037467,,,0.0,0.0,latest-run,llama2_7b_chat
mmlu:abstract_algebra,0.33265306122448984,0.39112513447848246,0.5144665461121157,0.5458107293550332,0.73,0.57,test,llama2_7b_chat
mmlu:abstract_algebra,0.44545454545454555,0.47165240951418563,,,0.8181818181818182,0.5454545454545454,validation,llama2_7b_chat
mmlu:abstract_algebra,0.33265306122448984,0.39112513447848246,0.5144665461121157,0.5458107293550332,0.73,0.57,run-20240223_112543-j0yce80z,llama2_7b_chat
mmlu:abstract_algebra,0.44545454545454555,0.47165240951418563,,,0.8181818181818182,0.5454545454545454,run-20240223_112543-j0yce80z,llama2_7b_chat
mmlu:abstract_algebra,0.33265306122448984,0.39112513447848246,0.5144665461121157,0.5458107293550332,0.73,0.57,latest-run,llama2_7b_chat
mmlu:abstract_algebra,0.44545454545454555,0.47165240951418563,,,0.8181818181818182,0.5454545454545454,latest-run,llama2_7b_chat
mmlu:high_school_statistics,0.07870370370370366,0.1261300640347691,0.5373619233268356,0.5433398310591293,0.06018518518518518,0.06481481481481481,test,llama2_7b_chat
mmlu:high_school_statistics,0.16521739130434782,0.24416775898482448,,,0.08695652173913043,0.08695652173913043,validation,llama2_7b_chat
mmlu:high_school_statistics,0.07870370370370366,0.1261300640347691,0.5373619233268356,0.5433398310591293,0.06018518518518518,0.06481481481481481,run-20240222_104404-wmpevpdo,llama2_7b_chat
mmlu:high_school_statistics,0.16521739130434782,0.24416775898482448,,,0.08695652173913043,0.08695652173913043,run-20240222_104404-wmpevpdo,llama2_7b_chat
mmlu:high_school_statistics,0.07870370370370366,0.1261300640347691,0.5373619233268356,0.5433398310591293,0.06018518518518518,0.06481481481481481,latest-run,llama2_7b_chat
mmlu:high_school_statistics,0.16521739130434782,0.24416775898482448,,,0.08695652173913043,0.08695652173913043,latest-run,llama2_7b_chat
mmlu:virology,0.1415662650602411,0.1425666351768349,0.522334864565183,0.5376207825122763,0.35542168674698793,0.2710843373493976,test,llama2_7b_chat
mmlu:virology,0.15000000000000002,0.12345580287068628,,,0.0,0.0,validation,llama2_7b_chat
mmlu:virology,0.1415662650602411,0.1425666351768349,0.522334864565183,0.5376207825122763,0.35542168674698793,0.2710843373493976,run-20240223_134522-df7xgprw,llama2_7b_chat
mmlu:virology,0.15000000000000002,0.12345580287068628,,,0.0,0.0,run-20240223_134522-df7xgprw,llama2_7b_chat
mmlu:virology,0.1415662650602411,0.1425666351768349,0.522334864565183,0.5376207825122763,0.35542168674698793,0.2710843373493976,latest-run,llama2_7b_chat
mmlu:virology,0.15000000000000002,0.12345580287068628,,,0.0,0.0,latest-run,llama2_7b_chat
mmlu:high_school_chemistry,0.13399014778325127,0.14883690934736998,0.551336898395722,0.5522281639928699,0.07881773399014778,0.06403940886699508,test,llama2_7b_chat
mmlu:high_school_chemistry,0.1409090909090909,0.14244917683449787,,,0.0,0.0,validation,llama2_7b_chat
mmlu:high_school_chemistry,0.13399014778325127,0.14883690934736998,0.551336898395722,0.5522281639928699,0.07881773399014778,0.06403940886699508,run-20240222_085100-0ruichdw,llama2_7b_chat
mmlu:high_school_chemistry,0.1409090909090909,0.14244917683449787,,,0.0,0.0,run-20240222_085100-0ruichdw,llama2_7b_chat
mmlu:high_school_chemistry,0.13399014778325127,0.14883690934736998,0.551336898395722,0.5522281639928699,0.07881773399014778,0.06403940886699508,latest-run,llama2_7b_chat
mmlu:high_school_chemistry,0.1409090909090909,0.14244917683449787,,,0.0,0.0,latest-run,llama2_7b_chat
mmlu:high_school_biology,0.12038834951456309,0.15729493257992894,0.5086327171259156,0.5054935472619464,0.5612903225806452,0.44193548387096776,test,llama2_7b_chat
mmlu:high_school_biology,0.26874999999999993,0.2798295207754185,,,0.59375,0.46875,validation,llama2_7b_chat
mmlu:high_school_biology,0.12038834951456309,0.15729493257992894,0.5086327171259156,0.5054935472619464,0.5612903225806452,0.44193548387096776,run-20240222_083532-dljwwmu8,llama2_7b_chat
mmlu:high_school_biology,0.26874999999999993,0.2798295207754185,,,0.59375,0.46875,run-20240222_083532-dljwwmu8,llama2_7b_chat
mmlu:high_school_biology,0.12038834951456309,0.15729493257992894,0.5086327171259156,0.5054935472619464,0.5612903225806452,0.44193548387096776,latest-run,llama2_7b_chat
mmlu:high_school_biology,0.26874999999999993,0.2798295207754185,,,0.59375,0.46875,latest-run,llama2_7b_chat
mmlu:college_biology,0.1541666666666667,0.1654743607797311,0.49209361163820364,0.49631035209782837,0.22916666666666666,0.1736111111111111,test,llama2_7b_chat
mmlu:college_biology,0.13125000000000003,0.2653310509425045,,,0.375,0.25,validation,llama2_7b_chat
mmlu:college_biology,0.1541666666666667,0.1654743607797311,0.49209361163820364,0.49631035209782837,0.22916666666666666,0.1736111111111111,latest-run,llama2_7b_chat
mmlu:college_biology,0.13125000000000003,0.2653310509425045,,,0.375,0.25,latest-run,llama2_7b_chat
mmlu:college_biology,0.1541666666666667,0.1654743607797311,0.49209361163820364,0.49631035209782837,0.22916666666666666,0.1736111111111111,run-20240222_064945-9zld0kog,llama2_7b_chat
mmlu:college_biology,0.13125000000000003,0.2653310509425045,,,0.375,0.25,run-20240222_064945-9zld0kog,llama2_7b_chat
mmlu:nutrition,0.05326797385620915,0.06974908325565563,0.5794040750090155,0.5657906599350884,0.20588235294117646,0.1437908496732026,test,llama2_7b_chat
mmlu:nutrition,0.20303030303030303,0.18867035296341483,,,0.30303030303030304,0.18181818181818182,validation,llama2_7b_chat
mmlu:nutrition,0.05326797385620915,0.06974908325565563,0.5794040750090155,0.5657906599350884,0.20588235294117646,0.1437908496732026,latest-run,llama2_7b_chat
mmlu:nutrition,0.20303030303030303,0.18867035296341483,,,0.30303030303030304,0.18181818181818182,latest-run,llama2_7b_chat
mmlu:nutrition,0.05326797385620915,0.06974908325565563,0.5794040750090155,0.5657906599350884,0.20588235294117646,0.1437908496732026,run-20240223_113640-djp57o1t,llama2_7b_chat
mmlu:nutrition,0.20303030303030303,0.18867035296341483,,,0.30303030303030304,0.18181818181818182,run-20240223_113640-djp57o1t,llama2_7b_chat
mmlu:computer_security,0.10500000000000012,0.14719979970472416,0.6073865917302289,0.5989562424729024,0.49,0.43,test,llama2_7b_chat
mmlu:computer_security,0.19090909090909083,0.17004728436731006,,,0.5454545454545454,0.6363636363636364,validation,llama2_7b_chat
mmlu:computer_security,0.10500000000000012,0.14719979970472416,0.6073865917302289,0.5989562424729024,0.49,0.43,latest-run,llama2_7b_chat
mmlu:computer_security,0.19090909090909083,0.17004728436731006,,,0.5454545454545454,0.6363636363636364,latest-run,llama2_7b_chat
mmlu:computer_security,0.10500000000000012,0.14719979970472416,0.6073865917302289,0.5989562424729024,0.49,0.43,run-20240222_073346-9a8jxsp2,llama2_7b_chat
mmlu:computer_security,0.19090909090909083,0.17004728436731006,,,0.5454545454545454,0.6363636363636364,run-20240222_073346-9a8jxsp2,llama2_7b_chat
mmlu:college_physics,0.1970588235294118,0.21141115079576445,0.5115740740740741,0.5361111111111111,0.18627450980392157,0.1568627450980392,test,llama2_7b_chat
mmlu:college_physics,0.3818181818181818,0.38508580777952345,,,0.45454545454545453,0.2727272727272727,validation,llama2_7b_chat
mmlu:college_physics,0.1970588235294118,0.21141115079576445,0.5115740740740741,0.5361111111111111,0.18627450980392157,0.1568627450980392,run-20240222_072649-6w3tem9z,llama2_7b_chat
mmlu:college_physics,0.3818181818181818,0.38508580777952345,,,0.45454545454545453,0.2727272727272727,run-20240222_072649-6w3tem9z,llama2_7b_chat
mmlu:college_physics,0.1970588235294118,0.21141115079576445,0.5115740740740741,0.5361111111111111,0.18627450980392157,0.1568627450980392,latest-run,llama2_7b_chat
mmlu:college_physics,0.3818181818181818,0.38508580777952345,,,0.45454545454545453,0.2727272727272727,latest-run,llama2_7b_chat
mmlu:high_school_physics,0.1860927152317881,0.18773575672769047,0.4282442748091604,0.43664122137404576,0.17218543046357615,0.15894039735099338,test,llama2_7b_chat
mmlu:high_school_physics,0.38823529411764707,0.41108760114861137,,,0.29411764705882354,0.35294117647058826,validation,llama2_7b_chat
mmlu:high_school_physics,0.1860927152317881,0.18773575672769047,0.4282442748091604,0.43664122137404576,0.17218543046357615,0.15894039735099338,run-20240222_101126-0s3z8b78,llama2_7b_chat
mmlu:high_school_physics,0.38823529411764707,0.41108760114861137,,,0.29411764705882354,0.35294117647058826,run-20240222_101126-0s3z8b78,llama2_7b_chat
mmlu:high_school_physics,0.1860927152317881,0.18773575672769047,0.4282442748091604,0.43664122137404576,0.17218543046357615,0.15894039735099338,latest-run,llama2_7b_chat
mmlu:high_school_physics,0.38823529411764707,0.41108760114861137,,,0.29411764705882354,0.35294117647058826,latest-run,llama2_7b_chat
mmlu:college_medicine,0.14090909090909098,0.18078411131677663,,,0.4090909090909091,0.22727272727272727,validation,llama2_7b_chat
mmlu:high_school_macroeconomics,0.16282051282051282,0.16093134382313257,0.5439430330503028,0.5360102838198979,0.4128205128205128,0.30256410256410254,test,llama2_7b_chat
mmlu:high_school_macroeconomics,0.11395348837209299,0.19733055401016322,,,0.7441860465116279,0.6744186046511628,validation,llama2_7b_chat
mmlu:high_school_macroeconomics,0.16282051282051282,0.16093134382313257,0.5439430330503028,0.5360102838198979,0.4128205128205128,0.30256410256410254,run-20240222_092949-b1e2lzhc,llama2_7b_chat
mmlu:high_school_macroeconomics,0.11395348837209299,0.19733055401016322,,,0.7441860465116279,0.6744186046511628,run-20240222_092949-b1e2lzhc,llama2_7b_chat
mmlu:high_school_macroeconomics,0.16282051282051282,0.16093134382313257,0.5439430330503028,0.5360102838198979,0.4128205128205128,0.30256410256410254,latest-run,llama2_7b_chat
mmlu:high_school_macroeconomics,0.11395348837209299,0.19733055401016322,,,0.7441860465116279,0.6744186046511628,latest-run,llama2_7b_chat
mmlu:business_ethics,0.11000000000000004,0.12801796730222373,0.5898021308980214,0.6012176560121767,0.24,0.22,test,llama2_7b_chat
mmlu:business_ethics,0.2363636363636363,0.27247308908614815,,,0.45454545454545453,0.09090909090909091,validation,llama2_7b_chat
mmlu:business_ethics,0.11000000000000004,0.12801796730222373,0.5898021308980214,0.6012176560121767,0.24,0.22,run-20240222_063000-2v57rwag,llama2_7b_chat
mmlu:business_ethics,0.2363636363636363,0.27247308908614815,,,0.45454545454545453,0.09090909090909091,run-20240222_063000-2v57rwag,llama2_7b_chat
mmlu:business_ethics,0.11000000000000004,0.12801796730222373,0.5898021308980214,0.6012176560121767,0.24,0.22,latest-run,llama2_7b_chat
mmlu:business_ethics,0.2363636363636363,0.27247308908614815,,,0.45454545454545453,0.09090909090909091,latest-run,llama2_7b_chat
mmlu:high_school_world_history,0.11196581196581196,0.11715869503043654,0.5405465949820789,0.5347222222222223,0.7932489451476793,0.679324894514768,test,llama2_13b_chat
mmlu:high_school_world_history,0.20384615384615384,0.32424512267115924,,,0.8461538461538461,0.8461538461538461,validation,llama2_13b_chat
mmlu:electrical_engineering,0.17310344827586213,0.17398741536682252,0.5013763763763763,0.4922422422422422,0.3448275862068966,0.30344827586206896,test,llama2_13b_chat
